,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
1593,1624445105962,-91,1,0,0, null, {301=[B@fc6962e},-2147483648,-1,b24e83f32dc2fcf9160f4a67c7734590cb314c6b8548b6bc5bd34099
1594,1624445105979,-68,1,0,0, null, {},-2147483648,-1,9e4dbc536c15183cf4dd6dc4f4da462599a6785861ee83c097db1654
1595,1624445105997,-94,1,0,0, null, {76=[B@7274feb},12,26,75b948af75e9965df5683d5a372e1e5580791f56dacdc3576864d8f6
1596,1624445106063,-85,1,0,0, null, {76=[B@a3f3d06},-2147483648,26,e3c9bb07e3a79ed6fef6be86248a5e5cb2c01391b3e18c9dab6dbdf4
1597,1624445106086,-94,1,0,0, null, {76=[B@278b51d},-2147483648,-1,b24e83f32dc2fcf9160f4a67c7734590cb314c6b8548b6bc5bd34099
1598,1624445106089,-85,1,0,0, null, {76=[B@a868160},7,26,2e09ab63278b3c175aea242543eb72f7b52eb6799556dca8da0b0ce9
1599,1624445106173,-93,1,0,0, null, {76=[B@b0020bf},12,26,3142a6c30af48458e025bc9b03e58981a190c7700ff57fdc65c4dbc6
1600,1624445106209,-94,1,0,0, null, {6=[B@36a92ea},-2147483648,-1,686c97d0ffc7a962fb0c670076867a2c7d9bead07f24527084df2eef
1601,1624445106222,-88,1,0,0, null, {76=[B@183df51},-2147483648,-1,193286800cc5a12fbadf1dfc2723e0378e4b53325bbda166977ff683
1602,1624445106251,-83,1,0,0, null, {76=[B@bcd8824},-2147483648,26,e3c9bb07e3a79ed6fef6be86248a5e5cb2c01391b3e18c9dab6dbdf4
1603,1624445106273,-65,1,0,0, null, {},-2147483648,-1,9e4dbc536c15183cf4dd6dc4f4da462599a6785861ee83c097db1654
1604,1624445106316,-94,1,0,0, null, {6=[B@6922789},-2147483648,-1,686c97d0ffc7a962fb0c670076867a2c7d9bead07f24527084df2eef
