,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
67,1619173892319,-76,1,0,0, null, {76=[B@61b3a1c},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
68,1619173892475,-90,1,0,0, null, {76=[B@69ccdab},12,26,ae9674ffd7d549b4699f4a55723d79a68208c385e0ff053c0bcdab52
69,1619173908300,-82,1,0,0, null, {76=[B@35c2420},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
70,1619173908574,-76,1,0,0, null, {76=[B@551327f},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
71,1619173908844,-84,1,0,0, null, {76=[B@2851faa},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
72,1619173920429,-74,1,0,0, null, {76=[B@bd1f4d},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
73,1619173920700,-74,1,0,0, null, {76=[B@850d550},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
74,1619173924792,-93,1,0,0, null, {76=[B@c3beb05},12,26,ae9674ffd7d549b4699f4a55723d79a68208c385e0ff053c0bcdab52
75,1619173924839,-72,1,0,0, null, {76=[B@f69fe68},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
76,1619173941668,-90,1,0,0, null, {76=[B@734b0b9},8,26,0742c501c2601eb204a69549ee76949fe950882894787009edac93c5
77,1619173953207,-71,1,0,0, null, {76=[B@14dd198},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
78,1619173957898,-80,1,0,0, null, {76=[B@8c0482d},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
79,1619173985926,-68,1,0,0, null, {76=[B@e1e0886},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
80,1619173986198,-74,1,0,0, null, {76=[B@9f0969d},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
81,1619173986471,-73,1,0,0, null, {76=[B@762f0e0},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
82,1619173986741,-67,1,0,0, null, {76=[B@63cf63f},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
83,1619173991700,-73,1,0,0, null, {76=[B@211fbf8},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
84,1619173991969,-89,1,0,0, null, {76=[B@add6e37},12,26,ae9674ffd7d549b4699f4a55723d79a68208c385e0ff053c0bcdab52
85,1619173991979,-75,1,0,0, null, {76=[B@35e78c2},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
86,1619173992040,-93,1,0,0, null, {76=[B@380109},7,26,0f56672f80c964d61ffbe60db2a5a8a084c4d60c83a08639f1b59b32
87,1619173992059,-90,1,0,0, null, {76=[B@c47f3c},12,26,a472795762d7284801391e57e695b24701b526c428755c9d328d3087
88,1619173992062,-91,1,0,0, null, {76=[B@fae2d4b},-2147483648,-1,94e2bb23e8f519a050d9e8981e5c8ce48ab8f087f7c9618733602e6d
89,1619173992425,-90,1,0,0, null, {76=[B@40c41e6},12,26,a472795762d7284801391e57e695b24701b526c428755c9d328d3087
90,1619173992510,-85,1,0,0, null, {76=[B@161a77d},12,26,ae9674ffd7d549b4699f4a55723d79a68208c385e0ff053c0bcdab52
91,1619173992532,-84,1,0,0, null, {76=[B@185f40},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
92,1619174007973,-79,1,0,0, null, {76=[B@2ac43b1},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
93,1619174008247,-85,1,0,0, null, {76=[B@9f30004},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
94,1619174008521,-79,1,0,0, null, {76=[B@5ca1ab3},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
95,1619174020380,-90,1,0,0, null, {76=[B@a56f17a},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
96,1619174024789,-79,1,0,0, null, {76=[B@4067107},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
97,1619174029207,-88,1,0,0, null, {76=[B@5647da0},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
98,1619174040773,-85,1,0,0, null, {76=[B@7eb71b},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
