,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
10082,1623675577875,-65,1,0,0, null, {76=[B@9378c57},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10083,1623675577894,-88,1,0,0, null, {76=[B@cd54562},12,26,1f6d48cea40590214526ee8b592ba7c68c93b8441681b4424b1f5531
10084,1623675577896,-90,1,0,0, null, {6=[B@99c2e29},-2147483648,-1,3853ab70f07140c634a40fae07dd4863ae73230af31aee29794d3294
10085,1623675577914,-82,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10086,1623675577970,-67,1,0,0, null, {76=[B@fa61eba},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10087,1623675577982,-77,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10088,1623675578000,-63,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10089,1623675578002,-86,1,0,0, null, {6=[B@3644a9d},-2147483648,-1,3853ab70f07140c634a40fae07dd4863ae73230af31aee29794d3294
10090,1623675578090,-90,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10091,1623675578103,-89,1,0,0, null, {6=[B@d49865e},-2147483648,-1,3853ab70f07140c634a40fae07dd4863ae73230af31aee29794d3294
10092,1623675578126,-89,1,0,0, null, {76=[B@6933055},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10093,1623675578144,-69,1,0,0, null, {76=[B@e14bff8},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10094,1623675578194,-77,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10095,1623675578207,-92,1,0,0, null, {6=[B@192150d},-2147483648,-1,3853ab70f07140c634a40fae07dd4863ae73230af31aee29794d3294
10096,1623675578240,-77,1,0,0, null, {76=[B@21b9610},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10097,1623675589833,-83,1,0,0, null, {76=[B@c2e814b},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10098,1623675589836,-68,1,0,0, null, {76=[B@c77a5e6},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10099,1623675589872,-77,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10100,1623675589917,-70,1,0,0, null, {76=[B@47bcec3},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10101,1623675593872,-73,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10102,1623675593881,-87,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10103,1623675593908,-68,1,0,0, null, {76=[B@22f9a58},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10104,1623675593944,-58,1,0,0, Mi Smart Band 4, {343=[B@4fce817},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10105,1623675594027,-75,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10106,1623675594158,-94,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10107,1623675594167,-94,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
