,Time,Alt,Bearing,Speed,VerticalAccuracy,Accuracy
397,1634471917653,140.68039350634865,95.7791,0.87841296,3.0,6.615
398,1634471923618,141.25534497222827,114.99084,1.3664587,3.0,6.269
399,1634471929572,141.45615249498843,47.645927,1.2378272,3.0,7.36
400,1634471934620,141.5408548733705,92.67229,0.66166645,3.0,6.545
401,1634471939670,141.7179314765966,53.75928,1.2202722,3.0,6.729
402,1634471945640,141.75554675727463,61.20176,0.90354973,3.0,6.208
403,1634471951214,142.09004019523016,45.521755,0.8425683,3.0,8.034
404,1634471956576,142.18692332751533,48.547337,1.0597264,3.0,10.752
405,1634471961599,142.46024936386164,51.400322,1.0184951,3.0,10.569
406,1634471966649,142.38407902502615,52.40321,0.95166266,3.0,9.876
407,1634471972080,142.78170365879097,36.716103,0.94505256,3.0,10.952
408,1634471977536,142.74469614408298,52.187172,0.92478305,3.0,10.091
409,1634471982601,143.4743443381627,58.838013,0.9038016,3.0,8.731
410,1634471987609,143.45554012600397,56.000957,0.84826595,3.0,8.911
411,1634471992620,143.8687366683726,62.43593,1.3138946,3.0,9.936
412,1634471997632,143.81724954042804,60.488884,0.64859414,3.0,10.26
413,1634472003628,144.104888627348,10.474056,0.5176452,3.0,9.998
414,1634472008636,144.01174860611926,191.8368,0.00011144669,3.0,7.177
415,1634472014636,143.99128464653035,180.0,0.3013204,3.0,6.898
416,1634472019626,144.03115793133338,0.0,0.007569242,3.0,5.8
417,1634472024650,144.16121828521426,180.0,0.00021227551,3.0,8.48
418,1634472029659,144.16973344104517,0.0,3.7049574e-06,3.0,6.6
419,1634472034661,144.0173197586777,345.2006,0.29596046,3.0,8.519
420,1634472040614,144.0019019929192,0.0,0.0011508698,3.0,6.416
421,1634472045632,144.23988557196284,180.0,0.00091607583,3.0,7.767
422,1634472050659,144.2161974468508,0.0,5.8290534e-05,3.0,6.8
423,1634472056596,144.31495521679796,0.0,0.08215032,3.0,6.666
424,1634472061594,144.36740288049853,180.0,0.0027000469,3.0,6.3
425,1634472066650,144.40271997326275,0.0,7.835839e-05,3.0,8.394
426,1634472072640,144.30972989691344,352.1135,0.5066086,3.0,8.0
427,1634472078623,144.42093979092166,180.0,0.039016098,3.0,7.928
428,1634472083634,144.41420329955278,159.87071,0.54730177,3.0,6.8
429,1634472088655,144.25893923413057,0.69678515,0.48892093,3.0,7.083
430,1634472094616,144.22751887245988,180.0,0.010875139,3.0,7.416
431,1634472099641,144.35634257098604,4.7634063,0.64793897,3.0,8.115
432,1634472104648,144.33878593810817,0.0,0.028891217,3.0,8.166
433,1634472110623,144.1640915214368,180.0,0.0030573076,3.0,11.262
434,1634472116653,144.10504579465317,0.0,0.0001846938,3.0,11.4
435,1634472122651,144.1571195741363,180.0,0.5150376,3.0,11.166
436,1634472128610,144.145795341379,0.0,0.0032368372,3.0,10.583
437,1634472133622,144.1995922710196,0.0,0.0014130503,3.0,10.583
438,1634472139612,144.09952448729925,180.0,8.0259684e-05,3.0,10.083
439,1634472144658,144.04332266859222,0.0,4.9138703e-06,3.0,10.2
440,1634472150644,143.99550787031563,180.0,1.2102645e-07,3.0,8.3
441,1634472155667,144.04308168783737,1.8053856,0.2292852,3.0,8.0
442,1634472161052,144.38938698855094,0.0,0.1444839,3.0,7.927
443,1634472166622,144.458833053494,180.0,0.0062263375,3.0,7.25
444,1634472171617,144.37619392267842,180.0,0.00029411793,3.0,7.4
445,1634472176638,144.5881278987853,0.0,0.026080228,3.0,6.948
446,1634472182656,144.67301403804072,180.0,0.0003762398,3.0,6.416
447,1634472188646,144.48632719645667,1.5276134,0.62547004,3.0,7.1
448,1634472194647,144.4695768964181,180.0,0.013435729,3.0,8.543
449,1634472199625,144.42624651222746,180.0,0.16964854,3.0,7.0
450,1634472204651,144.42140547652434,0.0,0.005357733,3.0,7.446
451,1634472210638,144.4662950463704,180.0,0.00016631953,3.0,8.7
452,1634472216657,144.35834718274174,0.0,4.167615e-06,3.0,10.559
453,1634472222620,144.33068283044813,94.11537,0.74056387,3.0,7.954
454,1634472228663,144.4467929470769,61.94407,1.0376397,3.0,6.746
455,1634472234573,144.4836348595374,95.83982,1.3436954,3.0,7.071
456,1634472239625,144.7036782543505,94.5699,1.011639,3.0,6.646
457,1634472245194,144.7558194949992,82.04949,1.0308652,3.0,6.158
458,1634472250540,145.03698203040395,79.483086,0.90719,3.0,9.249
459,1634472255618,145.04659596342583,75.00034,0.9941206,3.0,9.928
460,1634472260923,145.05804373969812,73.499535,0.9119911,3.0,8.463
461,1634472266250,145.1123854936976,71.718636,0.7855944,3.0,8.622
462,1634472271623,145.10292024057082,67.206375,0.9424379,3.0,9.274
463,1634472276664,145.06208100783363,68.677986,0.85006773,3.0,10.481
464,1634472282019,145.10451444153784,67.77557,0.95405686,3.0,8.345
465,1634472287353,145.15837154700338,77.796074,0.579073,3.0,8.937
466,1634472292501,145.09593686358883,69.73863,0.7976869,3.0,9.391
467,1634472297643,145.09379427595326,104.16449,0.6824936,3.0,9.566
468,1634472302997,145.251363535627,125.48294,0.68283355,3.0,7.207
469,1634472308339,145.25662686733503,142.91533,0.69353414,3.0,7.601
470,1634472313650,145.30316743738965,129.71637,0.2131317,3.0,7.568
471,1634472318980,145.271771003946,87.988014,0.1461676,3.0,7.135
472,1634472324303,145.45434583350158,89.376724,0.22108537,3.0,6.337
473,1634472329357,145.49557205835208,106.481316,0.8220097,3.0,7.059
474,1634472334574,145.4162272508166,1.187972,1.5481532,3.0,11.931
475,1634472339653,145.3974274231145,334.74744,2.37579,3.0,34.771
476,1634472345637,145.30549828904725,340.29782,0.52025205,3.0,33.431
477,1634472351208,145.19354831754484,301.4476,0.3506385,3.0,6.956
478,1634472356625,145.23842715977938,305.0186,0.6040792,3.0,5.81
479,1634472362629,145.40522720683077,180.0,2.648006,3.0,6.526
480,1634472368525,145.65012864683968,76.14143,0.5750121,3.0,12.012
481,1634472373633,145.61867536731316,119.20337,0.27850398,3.0,6.1
482,1634472378628,145.60417303775102,181.00998,1.5908301,3.0,6.0
483,1634472383637,145.45031424115783,180.0,0.69471234,3.0,11.118
484,1634472388626,145.30708890687015,178.36862,0.31150058,3.0,6.25
485,1634472394644,145.31643524440042,0.0,0.1280878,3.0,6.0
486,1634472400560,145.30943450050404,179.99959,0.0062042344,3.0,7.173
487,1634472405567,145.5690565975648,164.02766,0.19171888,3.0,5.874
488,1634472410601,145.59085557071865,164.89574,0.8963917,3.0,6.582
489,1634472416617,145.3666087546507,157.32823,0.7902621,3.0,6.531
490,1634472422612,145.43702274711583,155.51575,0.6220002,3.0,7.491
491,1634472428605,145.4547492076369,64.887825,0.35734132,3.0,9.379
492,1634472433615,145.556211489459,0.0,0.49846622,3.0,17.909
493,1634472438597,145.5576110414168,180.0,0.49916935,3.0,12.5
494,1634472444593,145.63037751942488,180.0,0.006752214,3.0,14.552
495,1634472449584,145.72591538487055,27.541975,0.04235356,3.0,13.4
496,1634472454576,145.52540189356338,0.0,0.007494233,3.0,15.095
497,1634472460541,145.50527763993998,179.57768,0.82365406,3.0,18.25
498,1634472465544,145.45987332102527,150.31879,1.0500631,3.0,17.591
499,1634472470582,145.45290036470223,180.0,0.061176963,3.0,16.5
500,1634472475594,145.45846702384478,0.0,0.047526512,3.0,15.426
501,1634472481583,145.44525281996616,180.0,0.0019075844,3.0,15.0
502,1634472487561,145.50058643322015,353.77634,1.0508516,3.0,14.285
503,1634472492600,145.43246016608802,180.0,0.017228946,3.0,14.3
504,1634472497597,145.47497452430756,97.36542,0.13895632,3.0,15.686
505,1634472502628,145.49598501472323,139.95299,0.35213327,3.0,15.4
506,1634472508585,145.4571124310127,65.1688,0.15709753,3.0,14.675
507,1634472514599,145.47854132515857,167.137,0.7060893,3.0,11.4
508,1634472519585,145.52231822726822,205.87796,0.74034685,3.0,21.002
509,1634472525584,145.467466219247,299.377,0.50024515,3.0,22.495
510,1634472530576,145.5596500815637,291.22913,0.6799662,3.0,13.767
511,1634472535586,145.56270779779987,101.10548,0.9302432,3.0,11.09
512,1634472541567,145.74190725916753,180.0,0.0002487168,3.0,12.354
513,1634472547338,145.7157292245557,192.27417,1.1156371,3.0,12.325
514,1634472557843,145.71730467378458,239.42798,1.7502042,3.0,14.607
515,1634472569044,145.44671779064134,311.63553,1.6513512,3.0,16.74
516,1634472579077,145.44671779064134,311.63553,1.6513512,3.0,16.74
517,1634472584492,145.61883738668078,106.62083,0.4994152,3.0,19.235
518,1634472590299,145.5677142634773,164.28136,0.0753025,3.0,26.817
519,1634472595380,145.5677142634773,345.08755,0.056062955,3.0,13.813
520,1634472605274,145.41211525323237,32.329723,0.082236245,3.0,11.355
521,1634472610712,145.41211525323237,319.02243,0.18115532,3.0,11.884
522,1634472616334,145.52621380381612,292.17163,0.10638072,3.0,11.534
523,1634472622213,145.5557303392889,347.62225,0.22060765,3.0,13.008
524,1634472627561,145.45856182727,111.42251,1.1957188,3.0,12.157
525,1634472632579,145.51091539463354,59.572407,1.756185,3.0,11.956
526,1634472638504,145.60841614341814,108.45016,0.47114798,3.0,10.836
527,1634472643615,145.60293118480345,75.514084,0.20834652,3.0,9.309
528,1634472649612,145.57527337266106,59.94422,0.5229357,3.0,9.577
529,1634472655617,145.5917619507621,122.68593,0.24113531,3.0,7.816
530,1634472661620,145.65777002414677,120.184006,0.35871115,3.0,7.644
531,1634472666643,145.76839823021555,142.08041,0.6729775,3.0,7.499
532,1634472671632,145.75053115517872,153.2161,1.0019112,3.0,7.709
533,1634472677632,145.7949561819233,289.80673,0.04460546,3.0,11.102
534,1634472683622,145.8010755688433,106.353516,0.630142,3.0,7.166
535,1634472689634,145.79153331097066,0.0,0.010670337,3.0,7.666
536,1634472694628,145.6936815395706,171.03186,0.14352563,3.0,7.5
537,1634472699644,145.77803886581313,182.31638,0.9558731,3.0,13.913
538,1634472705622,145.7250858744132,0.0,0.23603265,3.0,7.083
539,1634472711577,145.64815933314486,0.0,0.0446901,3.0,6.722
