,Time,Alt,Bearing,Speed,VerticalAccuracy,Accuracy
216,1623671162042,139.17583079179073,0.0,7.697319e-17,3.0,3.458
217,1623671167048,139.13610931251154,0.0,4.8322062e-17,3.0,3.3
218,1623671172928,139.0916051464234,0.0,2.9935362e-17,3.0,3.707
219,1623671178043,139.09950353741567,0.0,1.7385843e-17,3.0,3.4
220,1623671183045,139.18658970842353,0.0,1.0759081e-17,3.0,3.5
221,1623671188049,139.05858238879105,0.0,6.9827535e-18,3.0,3.485
222,1623671194023,139.04653755041093,0.0,4.114987e-18,3.0,3.333
223,1623671199022,139.17505675389242,0.0,2.9928562999999997e-18,3.0,9.277
224,1623671204045,139.19272877863992,0.0,2.124941e-18,3.0,3.3
225,1623671210065,139.0858093607527,0.0,1.226819e-18,3.0,3.3
226,1623671215876,139.11205861453786,1.0177776e-12,7.590885999999999e-19,3.0,3.438
227,1623671221111,139.070808444448,0.0,4.41501e-19,3.0,3.1
228,1623671227119,139.1372663373933,0.0,2.4269358e-19,3.0,3.0
229,1623671233089,139.10704096355155,0.0,1.6114306999999999e-19,3.0,3.166
230,1623671239078,139.3735516920766,0.0,1.0893237e-19,3.0,8.413
231,1623671245102,139.3363987085149,0.0,7.2237735e-20,3.0,3.1
232,1623671251092,139.2704962299319,0.0,3.9310276e-20,3.0,3.0
233,1623671257118,139.14898384995942,0.0,2.2124293e-20,3.0,2.9
234,1623671263087,139.21974246653272,0.0,1.26726946e-20,3.0,3.152
235,1623671269103,139.0869161134265,0.0,7.277939e-21,3.0,3.295
236,1623671275087,139.1484569013702,0.0,4.117833e-21,3.0,3.0
237,1623671281099,139.12330241055247,0.0,2.3205552e-21,3.0,3.004
238,1623671287088,139.0776144548311,0.0,1.309892e-21,3.0,3.1
239,1623671293116,139.28815156391528,0.0,7.605392600000001e-22,3.0,3.146
240,1623671299041,139.23015105168207,0.0,4.295578e-22,3.0,3.166
241,1623671305042,139.083419518343,0.0,2.842401e-22,3.0,3.48
242,1623671311054,139.0084027240434,180.13808,0.091746055,3.0,3.285
243,1623671317061,139.09693433143835,2.2604098,1.0782224,3.0,5.434
244,1623671322089,139.0293071533278,317.96317,0.8095214,3.0,6.382
245,1623671328080,139.01512318589184,263.9487,0.5187177,3.0,8.548
246,1623671333120,138.8735641969868,256.00348,0.5775045,3.0,8.448
247,1623671339077,138.92755735774665,247.15512,0.5020623,3.0,5.317
