,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
268,1634469811865,-60,1,0,0, , {3=[B@845c568},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
269,1634469811885,-57,1,0,0, null, {76=[B@1191a67},12,26,c3797c689a199b3345458be817c9bb55349e84f7338616125280e46f
270,1634469811897,-67,1,0,0, null, {76=[B@17276b2},12,26,3663e5aff8f1d398dac5a4acaa1d3cd6ace6031df4ea6a0d5d36c02a
271,1634469811918,-82,1,0,0, null, {19456=[B@106cbb9},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
272,1634469811950,-55,1,0,0, , {3=[B@7c30dac},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
273,1634469811953,-77,1,0,0, null, {101=[B@ef3227b},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
274,1634469812007,-64,1,0,0, null, {},-2147483648,-1,c1509f0fb50f79cb1dfb595df15bc5be29850ca0628254596f322eb3
275,1634469812025,-82,1,0,0, null, {19456=[B@7a76644},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
276,1634469812029,-60,1,0,0, , {3=[B@ead65f3},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
277,1634469812049,-77,1,0,0, null, {101=[B@622b0ae},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
278,1634469812104,-62,1,0,0, null, {76=[B@c40dae5},12,26,30dfced00cdc85a522b0084a04c24662ca3b622ff1091c1673d68ba9
279,1634469812112,-55,1,0,0, , {3=[B@37017c8},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
280,1634469812124,-88,1,0,0, null, {19456=[B@363d847},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
281,1634469812135,-59,1,0,0, null, {76=[B@a1b3612},7,26,8a009e6548a34b7216408545c05ab43ad6e6118577e2a594e2567b5f
282,1634469812137,-63,1,0,0, null, {76=[B@ec09a99},7,26,8a009e6548a34b7216408545c05ab43ad6e6118577e2a594e2567b5f
283,1634469812143,-91,1,0,0, null, {},-2147483648,26,7aa9007c0bbc2cd291a71191534fd17cd638c003c4b24f581e55342b
284,1634469812154,-59,1,0,0, null, {76=[B@a43756a},12,26,c3797c689a199b3345458be817c9bb55349e84f7338616125280e46f
285,1634469812156,-83,1,0,0, null, {101=[B@7b203d1},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
286,1634469812169,-81,1,0,0, null, {76=[B@fbb56a4},12,26,3663e5aff8f1d398dac5a4acaa1d3cd6ace6031df4ea6a0d5d36c02a
287,1634469812193,-54,1,0,0, , {3=[B@82cd9d3},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
288,1634469812216,-93,1,0,0, null, {},-2147483648,26,8b4bae93784f1381303921b01dff9890bfe8768dc1f004a2478db3eb
289,1634469812235,-82,1,0,0, null, {19456=[B@c50d63c},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
290,1634469812266,-77,1,0,0, null, {101=[B@4cbb04b},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
291,1634469812290,-59,1,0,0, null, {},-2147483648,-1,c1509f0fb50f79cb1dfb595df15bc5be29850ca0628254596f322eb3
292,1634469832055,-62,1,0,0, , {3=[B@994466c},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
293,1634469832113,-70,1,0,0, null, {},-2147483648,-1,c1509f0fb50f79cb1dfb595df15bc5be29850ca0628254596f322eb3
294,1634469832116,-82,1,0,0, null, {19456=[B@7b9beb1},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
295,1634469832140,-60,1,0,0, , {3=[B@1cef704},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
296,1634469832171,-95,1,0,0, null, {},-2147483648,26,94ac05976804c174d7cdb78d84e33299c41a55f9f05c05c8bcd01c41
