,Time,Alt,Bearing,Speed,VerticalAccuracy,Accuracy
124,1619176281686,137.81228210309172,181.64575,1.0505403,100.9904,4.524
125,1619176287187,120.64023229017336,175.43684,1.01115,102.0897,4.411
126,1619176292592,115.45494658498372,174.844,1.0659289,99.52729,4.578
127,1619176297760,124.4455339727283,179.14992,1.2134385,104.76905,5.13
128,1619176303029,115.17213643713748,183.25128,0.9801244,97.09228,4.645
129,1619176308743,117.84212160573074,191.17067,0.9823235,86.55721,4.964
130,1619176313747,131.78329707665316,183.8098,1.1300178,101.19694,5.342
131,1619176319206,117.54399129942512,174.17348,0.9115238,105.8677,4.746
132,1619176324228,120.88288573503677,181.76955,0.98555464,101.95449,4.817
133,1619176329501,110.62771853814104,181.05797,0.8238609,94.411575,4.843
134,1619176334718,121.25816847016098,177.52005,0.89217585,96.39993,4.99
135,1619176339736,122.15383557082176,131.71387,0.68335897,105.415695,5.296
136,1619176345229,115.73930903561588,164.9773,0.6891801,100.23148,4.967
137,1619176350513,111.92614598996576,177.70522,1.0453794,91.804886,4.771
138,1619176355684,115.21636692715616,178.23361,1.0218191,95.563736,5.033
139,1619176361490,112.6039373076969,176.7255,0.96636796,97.24174,5.396
140,1619176366742,96.464052741914,177.91475,0.94974715,88.46745,5.606
141,1619176372170,108.74666276777393,178.28804,0.9500094,104.11712,5.3
142,1619176377286,94.56127140898342,178.9113,0.9977816,96.931564,5.462
143,1619176382749,113.53142298235026,244.17708,0.9195308,99.76421,5.214
144,1619176387755,101.62653908315534,228.67358,0.95385855,102.94868,4.827
145,1619176393485,130.54112241304674,206.94019,1.055743,105.929214,4.768
146,1619176398738,119.95440521797433,193.03961,1.1623484,101.10603,4.997
147,1619176403735,113.45476526918596,182.19313,1.2179518,108.16652,4.903
148,1619176409491,117.41014286559218,183.73727,1.1350778,106.61062,4.681
149,1619176414564,127.9305896712208,186.19818,1.2418104,94.46501,4.889
150,1619176419746,109.10545726646306,186.06381,1.0483738,112.07838,4.863
151,1619176425274,127.93134566997406,185.6672,1.017226,109.65382,5.043
152,1619176430723,116.32225095744664,187.19904,1.0632402,101.95789,4.944
153,1619176436291,102.27289512281774,188.16121,1.0172393,88.04337,4.881
154,1619176441744,125.5151475024756,185.9679,0.99568135,96.66903,4.667
155,1619176447277,130.27828299856617,190.79443,0.84741646,84.21068,4.49
156,1619176451044,130.27828299856617,190.79443,0.84741646,84.21068,4.49
157,1619176452513,130.27828299856617,190.27707,0.6755475,84.21068,7.71
158,1619176458453,118.67444433927136,150.81033,0.55729043,94.35849,7.665
159,1619176463667,121.69639425436372,121.30737,0.34695265,98.149956,5.563
160,1619176469262,97.7619856595754,154.9281,0.43142268,106.479996,5.241
161,1619176474725,126.0609633037282,138.10294,0.7270043,99.988106,5.49
162,1619176480167,110.79809972530713,151.21036,0.8677227,102.0737,5.252
163,1619176485428,124.59442504778762,155.19565,0.8364045,97.50954,5.232
164,1619176490615,121.77410579733848,124.4343,0.8285745,100.792564,5.576
165,1619176495743,129.85917020432078,115.10102,1.040875,92.453995,5.21
166,1619176501012,113.61781659772258,104.91109,0.86658156,109.20032,4.793
167,1619176506283,124.8485287650302,101.21347,0.7710994,95.45486,5.103
168,1619176511619,119.58502584757623,104.24389,0.61488426,94.808876,5.349
169,1619176516717,127.33507757663511,111.36853,0.64988106,94.476006,5.287
170,1619176522299,128.37455456155607,118.47091,0.6912449,78.77416,5.172
171,1619176527741,122.97907746261224,123.66632,0.7702678,92.64279,5.019
172,1619176533260,109.90984307052908,126.33861,0.70582753,92.250015,4.753
173,1619176538713,100.62331531040918,126.13193,0.7248027,102.00713,4.92
174,1619176544129,105.96466819870554,121.64029,0.8394243,102.26297,4.796
175,1619176549438,105.39868023401024,126.45036,0.75823563,102.96497,4.374
176,1619176554748,109.78117305847564,128.33958,0.6417354,104.97561,4.536
177,1619176560238,131.22120173514568,137.89896,0.68439484,109.493065,4.486
178,1619176565552,97.15101738717026,147.98087,0.7069563,103.06354,4.993
179,1619176570705,113.47014696925692,155.71057,0.6519512,106.251335,5.218
180,1619176575723,116.15323507000852,150.6003,0.7153221,101.56736,5.172
181,1619176580749,128.45742768479775,144.00002,0.7571298,84.77977,5.05
182,1619176586542,119.29170801993554,159.40305,1.0415508,93.47828,5.28
183,1619176591762,117.9925080660024,174.2387,0.9025716,103.5759,5.471
184,1619176597095,120.4551817063559,177.09355,0.8278724,103.49808,5.64
185,1619176602295,91.97950139646888,172.89093,0.92739606,109.076164,5.372
186,1619176607422,108.66850736288852,165.42612,0.8382471,96.57773,4.928
187,1619176612538,108.70396213911783,165.55211,0.81605583,100.96472,5.047
188,1619176617737,110.10029184447826,168.52519,0.52240884,105.86359,4.985
189,1619176622970,107.66328702631785,164.40613,0.89094985,94.736725,5.744
190,1619176628284,121.24587797528407,160.9051,0.88762134,90.7207,5.714
191,1619176633641,94.3745622072382,173.00504,0.7792522,97.49325,5.29
192,1619176638911,120.42374527745017,147.83652,0.56821793,91.71649,5.754
193,1619176643960,97.62672535420162,104.40446,0.3713126,90.78083,5.763
194,1619176649378,105.08271177078475,137.5332,0.4999685,99.699165,5.43
195,1619176654748,95.10488534931464,149.23886,0.70848304,102.81206,4.644
196,1619176660102,115.86878149191716,152.17177,0.78699124,93.73702,4.355
197,1619176665380,103.76010063873773,152.06618,0.9026694,84.00884,4.53
198,1619176670698,118.37928855713967,151.58044,0.78530025,93.83192,4.451
199,1619176675723,109.68366022645296,152.2699,0.79713565,100.43257,4.39
200,1619176681123,92.39734015887797,151.08359,0.83166313,106.3513,4.539
201,1619176686548,105.87366637234412,132.14285,0.55657953,94.74553,4.147
202,1619176691704,119.1278764704472,93.00303,0.33488142,93.08948,4.022
203,1619176696749,113.63590004831744,82.226524,0.25488493,90.031265,4.088
204,1619176702753,108.08144811149413,246.19734,0.0002241104,104.785484,3.88
205,1619176708728,128.36539805706295,179.9301,0.7711231,97.0615,4.749
206,1619176713741,104.47053427141417,180.0,0.0015147157,99.12333,5.25
207,1619176719671,97.1995029249316,165.65215,0.5683863,95.96149,4.751
208,1619176724715,111.3468489289222,208.59706,0.45577043,92.851974,4.585
209,1619176729741,101.15896715218616,191.3019,0.41825047,111.868675,4.576
210,1619176735408,96.66977429517078,177.94487,0.4842493,90.910866,4.22
211,1619176740707,107.26500665682116,90.90941,0.06948888,98.67777,4.231
212,1619176749942,142.40515167711823,270.73932,0.23339455,103.29624,5.798
213,1619176755702,112.79004842228736,102.22243,0.0057265456,97.51711,5.874
214,1619176761689,128.94994213556174,180.0,0.0026823445,103.91403,5.5
215,1619176766717,117.55714081563232,0.0,0.0002235351,94.12143,4.625
216,1619176772687,136.43346012102575,0.0,6.596244e-08,102.9696,4.0
217,1619176777712,121.72747443495322,250.96104,9.734996e-05,88.59331,3.382
218,1619176783661,118.15080508905804,269.22455,0.00016724672,109.11391,3.11
219,1619176788735,123.93102690756471,92.288536,0.0015139945,103.8189,3.412
220,1619176794739,113.61789756072206,161.36446,0.18087697,100.64192,3.374
221,1619176799739,97.86754656414502,184.55249,0.00015097804,99.46175,3.773
222,1619176805726,110.45678968348868,0.0,0.010899977,99.57599,3.943
223,1619176810758,112.52740818016142,180.0,0.00039482687,89.348694,3.7
224,1619176815731,107.94611246336484,0.0,5.4480684e-06,87.390594,3.666
225,1619176821737,107.12989374818864,180.0,7.460858e-08,109.47502,3.833
226,1619176827734,121.90389323215145,161.34276,0.29052192,98.75676,3.6
227,1619176833708,114.649232631443,0.0,0.0016649764,100.4145,3.416
228,1619176838743,110.68132672463436,180.0,1.8086224e-05,102.35304,3.5
229,1619176843734,118.19332262527068,0.0,4.098145e-07,93.79709,3.4
230,1619176849729,114.1460093051831,180.0,2.9578615e-09,107.98917,3.0
231,1619176854732,129.18949089194905,0.0,1.0916073e-10,97.20809,3.0
232,1619176859748,120.62324933675076,180.0,2.1391292e-12,107.40245,3.0
233,1619176865708,119.70227015357425,180.0,0.064394206,97.46936,3.0
234,1619176870735,134.26331822745627,0.0,0.0008668542,99.950676,2.8
235,1619176876750,118.53354678532364,180.0,7.767896e-06,107.027756,2.9
236,1619176882752,116.0926849332817,0.0,2.6513032e-08,94.97515,4.1
237,1619176888727,114.6868218861564,178.37099,0.5898084,107.68218,5.0
238,1619176894718,120.40092529467772,0.0,0.014327162,105.11173,4.916
239,1619176900715,140.5594691000593,0.0,0.1569153,91.686646,4.333
240,1619176906746,138.29442434145602,143.95403,0.46882707,99.00239,4.166
241,1619176912727,131.00576069143617,163.38812,0.44466355,115.36701,4.25
242,1619176917741,106.8583594098736,189.94423,0.76046944,98.36065,3.7
243,1619176923722,114.35259070052298,172.72664,0.67513627,111.52285,3.625
244,1619176928710,116.94677918162752,148.90593,0.26325583,112.95107,3.708
245,1619176934726,124.17053335144033,180.0,0.0013330753,3.0,3.994
246,1619176939730,124.211085316003,116.60752,0.059684537,3.0,3.75
247,1619176945727,124.17292670496096,265.6732,0.27746075,3.0,4.166
248,1619176951749,124.1681933951308,175.4013,0.4811608,3.0,3.95
249,1619176957739,124.45250772300854,167.28862,0.42122155,3.0,3.909
250,1619176963719,124.48665852882148,167.56831,0.45274913,3.0,3.863
251,1619176968722,124.5032430849552,169.92471,0.7514845,3.0,3.708
252,1619176974735,124.81671884583017,164.06323,0.6531129,3.0,3.564
253,1619176980746,124.77854645682352,181.96178,0.6190819,3.0,3.545
254,1619176986714,124.25142950805449,159.83572,0.856962,3.0,3.929
255,1619176992741,124.30453362814042,163.62921,0.99995697,3.0,3.923
256,1619176997730,124.38816276372852,176.17792,0.98922944,3.0,4.233
257,1619177002762,124.40781633764948,169.7642,1.0644729,3.0,4.153
258,1619177008338,124.43645634080276,172.97896,0.93598086,3.0,4.742
259,1619177013380,124.4469622306925,176.58926,0.93370676,3.0,5.011
260,1619177018445,124.36969716809598,171.96637,0.8846861,3.0,4.714
261,1619177023687,124.36390855857124,175.45248,0.85755354,3.0,4.9
262,1619177028734,124.43775444095591,173.4964,0.81915677,3.0,4.645
263,1619177034361,124.36632413115474,174.52888,0.8466735,3.0,4.71
264,1619177039720,124.31741399475574,181.45174,0.91508603,3.0,4.972
265,1619177045158,124.2822476734758,179.23882,0.8661192,3.0,4.456
266,1619177050736,124.20021940680172,181.98665,0.5781914,3.0,3.863
267,1619177056554,124.24971249486104,175.37619,0.88674456,3.0,4.551
268,1619177062104,124.37987819387912,171.52951,0.93436456,3.0,4.616
269,1619177067605,124.34284696196076,171.27998,1.0217106,3.0,4.657
270,1619177073113,124.08536352581766,173.90982,1.0385797,3.0,4.407
271,1619177078524,124.37351234026154,172.08087,1.0388181,3.0,4.308
272,1619177083798,124.53109490507968,175.60083,1.0196961,3.0,4.484
273,1619177090277,124.62374692174748,180.9338,1.1532784,3.0,4.696
274,1619177095459,124.64560750165718,183.2555,1.1666511,3.0,4.979
275,1619177100720,124.6269747773202,188.87166,1.0379033,3.0,4.219
276,1619177106271,124.61162625126556,194.58281,1.0515249,3.0,4.554
277,1619177111547,124.6268447863688,191.88991,1.0942682,3.0,4.51
278,1619177117104,124.67998929938626,198.7538,1.0720271,3.0,4.662
279,1619177122523,124.74100625650247,201.34795,1.1138563,3.0,4.497
280,1619177127959,124.68221556981534,202.7818,1.0774835,3.0,4.461
281,1619177133332,124.6974699914471,207.5009,1.0760211,3.0,4.306
282,1619177138700,124.69919001806728,209.98326,1.0565675,3.0,4.43
283,1619177144265,109.3692237849518,206.64874,1.0664397,104.3331,3.79
284,1619177149419,112.88461412569858,210.00073,1.0414159,91.368965,4.209
285,1619177154721,108.77843187474711,208.34717,1.0393646,106.3255,4.179
286,1619177160033,121.71243704108603,210.03938,0.9868744,99.370224,4.074
287,1619177165540,112.34977193445113,213.62154,0.8453091,104.53952,4.036
288,1619177170735,107.54489963927296,213.83687,0.92509586,101.92092,3.973
289,1619177176269,123.76623122309938,213.73175,0.82835203,90.999176,4.34
290,1619177181714,104.41442335384534,211.39589,0.8470124,85.72061,4.401
291,1619177187701,113.47053774800013,208.80406,0.8968729,98.113144,3.96
292,1619177193208,117.80506402275932,199.43285,0.83349025,96.49916,4.061
293,1619177198727,112.6307853707035,201.10706,0.8842181,100.157875,4.352
294,1619177204417,103.17810168443364,199.09111,0.9713466,108.16846,4.478
295,1619177209740,107.79956349980588,198.203,0.9449391,95.37763,4.336
296,1619177215210,124.9554379698209,206.33139,1.0162725,109.51754,4.279
297,1619177220624,103.16156686909704,225.2814,0.9974497,97.90218,4.55
298,1619177226403,121.12386714279565,247.08716,0.83913314,93.201775,4.445
299,1619177231560,122.5627399995994,237.9467,0.8798345,96.88836,4.343
300,1619177237103,95.28719707057252,229.70755,0.8809925,108.692566,4.378
301,1619177242606,115.52278995819002,229.74352,0.9739346,93.81774,4.405
302,1619177248270,110.2755300157696,232.85017,0.8016087,100.03867,4.33
303,1619177253742,122.02988877519728,243.56738,0.45952764,99.74267,3.932
304,1619177258754,129.3648454042297,269.51294,0.036185335,103.05702,3.445
305,1619177264754,101.27247249383912,270.84763,0.00028582325,88.26388,3.177
306,1619177270751,116.14872311122288,0.0,0.014093833,88.21476,3.248
307,1619177276697,107.5169210050401,180.0,0.28758314,87.460754,3.222
308,1619177281717,112.17950994545704,125.52991,8.501416e-06,99.47019,3.058
309,1619177287702,104.71191612836992,270.76883,5.552906e-06,94.77664,3.174
310,1619177292736,116.13890169983875,89.25455,0.0001467134,86.978264,3.136
311,1619177297736,101.7972983301769,271.4526,7.831079e-05,112.400734,3.31
312,1619177302762,107.16955691360944,0.86613774,0.4506166,90.762924,3.634
313,1619177308724,119.65705780024082,179.01324,0.23783241,95.52754,4.75
314,1619177313748,113.96924484167964,0.0,0.004750421,98.34817,5.666
315,1619177319743,108.10771431201404,173.84456,0.10811123,99.56798,6.666
316,1619177324726,129.03910925772368,4.3219266,0.18914175,94.85578,6.642
317,1619177329740,106.724352989588,0.0,0.13512328,93.11051,6.312
318,1619177334752,105.69736141015116,180.0,0.06610771,107.18163,6.583
319,1619177340746,118.97468796418184,269.9466,0.00069161673,107.24699,5.842
320,1619177346724,106.0348132153234,270.00275,0.0002778344,104.21331,5.656
321,1619177351732,116.36231661375253,0.0,0.008014993,95.618004,5.6
322,1619177357729,94.71307278329904,180.0,8.664504e-06,87.411995,5.357
323,1619177363748,100.14802878792852,0.0,7.1784076e-09,93.2499,5.6
324,1619177369724,111.8471161877069,0.0,2.3390503e-09,106.23831,5.666
325,1619177375735,119.40682725639196,180.0,3.1700486e-11,106.26586,5.416
326,1619177381717,114.1463496916468,0.0,1.7049708e-13,93.153305,5.083
327,1619177386739,131.2308204508407,180.0,4.2606676e-15,109.347084,5.3
328,1619177392720,108.05775431447778,0.0,3.7529783e-17,99.29469,6.5
329,1619177397722,103.33555981130294,180.0,4.5293565e-18,90.488754,8.2
330,1619177403728,103.33301737702304,180.0,4.3818957e-19,94.91079,9.416
331,1619177408743,108.2879757688298,180.0,2.502308e-19,94.905624,8.2
332,1619177414732,127.6427584159791,180.0,1.1850136e-19,86.28193,9.5
333,1619177420675,132.81806825623593,180.0,5.596449999999999e-20,91.15513,8.785
334,1619177426724,121.28956862640564,257.7894,0.88347477,101.30893,6.812
335,1619177431734,110.5952470900047,215.91985,0.5123802,97.45,11.708
336,1619177437723,115.41417328527608,200.2993,0.54423475,100.50632,5.73
337,1619177442728,115.6551485814028,236.9016,0.7886701,96.157036,5.43
338,1619177448726,121.63132693920146,269.04263,0.0008647757,95.970665,4.212
339,1619177453726,118.42306171910673,263.31857,0.0005370776,102.42207,3.728
340,1619177459743,121.87084093789365,191.74954,0.00032881906,93.86996,3.613
341,1619177465316,112.73517243878712,243.46913,0.9765637,103.314186,3.782
342,1619177470728,125.3138238780977,270.2983,0.57412547,101.49192,4.639
343,1619177476740,108.80067398638668,225.23671,0.6717428,107.21707,4.809
344,1619177482666,117.43458541122332,224.26118,0.82849556,96.47287,4.918
345,1619177487725,110.61792697416936,222.65646,1.0337927,110.069786,5.199
346,1619177493271,120.31605772598046,237.76147,0.8527023,82.2319,5.302
347,1619177498720,122.72695620978548,249.43951,0.5571832,102.23646,4.812
348,1619177503732,114.95504932059026,252.60509,0.41799,100.07963,4.568
349,1619177508739,107.35198310074216,234.71794,0.6881095,96.705345,4.669
350,1619177513750,112.79640376114428,233.18314,0.7641858,95.5227,4.773
351,1619177519275,111.96399973034276,225.78195,0.9021475,98.38569,4.972
352,1619177524631,120.48785924134818,221.00243,0.877592,93.7445,4.938
353,1619177529989,124.31097289447254,224.50117,0.91878206,104.428154,4.553
354,1619177535382,106.40487140804146,225.89513,0.91431963,98.93732,4.616
355,1619177540707,97.6999015903448,226.26724,0.444117,99.069725,5.114
356,1619177546293,122.26053117049166,225.38579,0.62745553,87.82592,5.137
357,1619177551411,118.14586744751531,213.93309,0.16177124,88.1108,5.342
358,1619177556703,127.16724631349088,217.21265,0.4774463,103.55047,5.114
359,1619177562188,85.48779072289192,193.30357,0.4483135,93.92045,5.127
360,1619177567729,114.71899861283416,180.45645,0.29878893,89.96821,5.094
361,1619177573674,120.25177217744012,194.70917,0.0038800414,93.17059,4.167
362,1619177620109,120.25177217744012,0.0,0.0,93.17059,4.0
363,1619177625635,116.19314825878526,8.741611,0.9065158,98.131454,8.7
364,1619177631318,151.82834206705334,282.72202,0.0005376638,96.016335,6.427
365,1619177636637,126.06387009388148,352.73727,0.00052068493,95.126015,3.743
366,1619177641755,120.19686146261442,270.1194,0.005590622,110.71451,3.467
367,1619177647726,109.48703965704186,180.0,0.009439858,96.61903,3.456
368,1619177653682,120.1975378202133,90.0,0.0,101.41642,3.5
369,1619177659745,106.55795667729755,90.0,0.0,114.27836,3.5
370,1619177664748,121.96662513361912,90.0,0.0,101.136665,3.5
371,1619177670724,132.55885374111844,90.0,0.0,101.80712,3.416
372,1619177675747,88.26293478674958,90.0,0.0,85.76694,3.416
373,1619177681704,112.005964775516,90.0,0.0,114.48806,3.4
374,1619177686741,103.98425525148852,0.0,0.0043789786,83.17981,3.375
375,1619177692734,110.14225022849033,180.0,3.66522e-05,106.76495,3.25
376,1619177698752,110.0246403667496,90.0,0.0,96.91968,3.3
377,1619177704747,119.36262546972982,90.0,0.0,86.28878,3.4
378,1619177710746,124.7521762372946,90.0,0.0,97.874504,3.1
379,1619177716741,110.48816526567492,90.0,0.0,94.51318,3.5
380,1619177722741,102.68476435743672,90.0,0.0,107.13379,3.2
381,1619177728744,89.91648494915763,90.0,0.0,84.60558,3.285
382,1619177733729,114.69342064830036,90.0,0.0,92.9657,3.4
383,1619177739719,120.73521401906218,90.0,0.0,88.76404,3.214
384,1619177744751,121.15234345752016,90.0,0.0,100.23942,3.1
385,1619177749747,101.44679406782902,180.0,0.18339688,88.62205,2.928
386,1619177754750,116.07685653041644,0.0,0.0041250205,88.35806,3.0
387,1619177760744,117.42803505801862,180.0,2.9910338e-05,97.4511,2.833
388,1619177765723,111.6841404596611,0.0,3.8454814e-07,108.43264,2.6
